movieId,tags_text
318,based on a short story directorial debut frankly the most watchable film ever made classic want it not as good as one might think excellent and worth while. great movie prison dvd phenomenal! genius own brilliant jail morgan freeman oscarmissed literature top 10 movies compassionate escape justice prison escape prison in some cases can make incarserated dependent and incomplete when term is served strong story tim robbins based on a book prison movie steven king swearing foul language stephen king wrongful imprisonment stephan king favorite inspirational autonomy halfway house thought-provoking revenge great cast delights r cinematographer-director examines relationship between our lives and our freedom institutionalization tim robbins performance great actor prison escape tenacity accountant frank darabont imdb top 250 drama bibliothek narrated overrated i cant take this movie it makes me angry its so boring gefaengnisfilm awesome! top 10 ever adaptation repeat watch erlend's dvds adapted from:short story author:stephen king friendship great adaptations rita hayworth show business theme:justice earnest reflective sentimental talky warm awesome ali della libertãâ brotherhood faith hope sueã±os de libertad meesa seen more than once bfi modern classic divx1 based on book profound owned tumey's dvds vhs dvd-r theater tv crime best movie ever oscar nominee united states best-movie freedom need to own favorite movie of the year perception a great adaptation of the stephen king book simply terrific afi 100 (cheers)
319,directorial debut disturbing stupidity erlend's dvds atmospheric biting criminal's revenge cynical faltering friendships hide the dead body macabre menacing quirky stylized unlikely criminals nudity (topless - brief) seen at the cinema plot revolves around troublesome dead body 3 underrated dark comedy crime friendship sudden wealth
320,underrated
321,communism cuba homophobia
322,not funny 2.5
324,gay and straight must see! socially relevant father-son relationship homosexuality single father russell crowe
325,national lampoon
326,in netflix queue gritty poignant tense fantastic foreign films class issues politics purpose in life oppl
327,desert post apocalyptic comic book post-apocalyptic craptacular hilarious mutants
328,nudity (topless)
329,far future space trekie enterprise futuristmovies.com gene roddenberry based on a tv show star trek owned seen more than once tv patrick stewart sci-fi william shatner whoopi goldberg franchise
332,evil children psychic powers remake
333,salesmen chris farley funniest movies very funny seen more than once overrated david spade tom cruise
334,delights actors new york city theatre austere autumnal elegiac families in crisis family gatherings intimate literate lyrical meditative sibling relationships talky unrequited love wistful
337,johnny depp excellent johnny depp*** mental illness brothers on computer bibliothek emotion! leonardo dicaprio john c. reilly owned want to see again can't remember coming-of-age coming of age tumey's dvds fair arnie! whimsical kids movie vhs thankfully uncorny
338,virtual reality crowe serial killer futuristmovies.com peter gabriel music can't remember russell crowe
339,boring sandra 'boring' bullock a nicy romantic comedy it's alright. coma ambitioned good romantic comedies owned chick flick good romance avuncular grandfather-figure bechdel test:fail cute romance rom com identity sandra bullock
340,kevin pederast can't remember
342,dani2006 australian australia weddings comedy bittersweet bright gentle humorous light quirky rousing upbeat can't remember ummarti2006 dramatic and talk about flat details about life
344,directorial debut dumb very dumb goofy classic carrey jim carrey tom shadyac very funny comedy own jim carrey being jim carrey want silly fun not funny action missing dolphin hilarious
345,gay road movie terence stamp cross dressing men in drag remade australia disco glbt cross-dressing men transgender erlend's dvds watched 2007 gender identity parent reunites with (or meets) their estranged grown-up child queer subgenre:road trip transvestites hugo weaving cross-dressing small town dance along happy lgbt musical drag queen movie test
346,beatles
347,hugh grant nudity (topless - notable) roman polanski
348,woody allen johnny depp oscar (best supporting actress) erlend's dvds 1930s broadway miramax mobster new york city oscar nominee: art direction oscar nominee: costume design oscar nominee: director oscar nominee: original screenplay oscar nominee: supporting actor oscar nominee: supporting actress play playwright r theater
349,based on a book cia tom clancy clancy confrontational rousing tense ?adapted from:book author:tom clancy character:jack ryan want can't remember jack ryan action harrison ford vhs usa ussr political
350,based on a book overrated john grisham southern theme adapted from:book author:john grisham lawyer as protagonist rewatch for rating tommy lee jones disturbing images language mature theme 123
351,directorial debut jazz interracial romance can't remember
352,wired 50 greatest soundtracks
353,tissit rock and roll cult film cinematographer:dariusz wolski noire romance bird guardian spirit birds bride cdon extrasensory visual capacity ghosts/afterlife halloween halloween movie memories nocturnal rain resurgence revenge spirit animal tissue regeneration transference two colors: black and red brandon lee gothic my dvds own bittersweet dreamlike elegiac goth gritty menacing stylized based on a comic nudity (rear) adapted from:comic comic book proyas sexualized violence tumey's dvds crappy remake cool film noir son of a legend
354,baseball nudity (topless - brief) tommy lee jones
355,animation remade as live action based on a tv show based on tv series dinosaur flying sitcom
356,psychology tom hanks seen more than once lord of the ring life in general love lt. dan oscar (best actor) oscar (best picture) biopic shrimp vietnam amputee mentally impaired great acting war owned oscar (best directing) pg-13 need to buy great drama well done drama robert zemeckis must see romance imdb top 250 based on a book overrated sappy s m a r t      movie!!! hell ya! gary sinise afi #71 best picture bittersweet earnest heartwarming mothers and sons nostalgic rags to riches saintly fools sentimental sweeping unrequited love whimsical classic comedy good dialogues good story favorite eric's dvds dvd seen at the cinema bechdel test:fail biographical view related:forrest gump related:technique:forrest gump 2 based on book oscar (best editing) oscar (best effects - visual effects) oscar (best writing - screenplay based on material from another medium) saturn award (best fantasy film) saturn award (best supporting actor) tumey's dvds buy box chocolate chocolates jfk journey ping pong run classic own football very powerfulll..; tom hanks very big... jb's dvds special anthology comedy mental excellent movie funny sad but good oscar winner american history history united states vietnam war book usa melodrama silly us culture robin wright penn sally field us history a mess - but a kinda cool mess afi 100 afi 100 (cheers) afi 100 (movie quotes)
